State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter
Idaho,Blaine,16,13,2023-05-14,7,Good,PM2.5
Idaho,Boise,16,15,2023-05-14,25,Good,PM2.5
Idaho,Canyon,16,27,2023-05-14,16,Good,PM2.5
Idaho,Franklin,16,41,2023-05-14,0,Good,PM2.5
Idaho,Kootenai,16,55,2023-05-14,9,Good,PM2.5
Idaho,Latah,16,57,2023-05-14,3,Good,PM2.5
Idaho,Lemhi,16,59,2023-05-14,5,Good,PM2.5
Idaho,Nez Perce,16,69,2023-05-14,10,Good,PM2.5
Idaho,Shoshone,16,79,2023-05-14,15,Good,PM2.5
Idaho,Twin Falls,16,83,2023-05-14,11,Good,PM2.5
Idaho,Valley,16,85,2023-05-14,4,Good,PM2.5
Illinois,Cook,17,31,2023-05-14,44,Good,PM2.5
Illinois,DuPage,17,43,2023-05-14,40,Good,PM2.5
Illinois,McLean,17,113,2023-05-14,45,Good,PM2.5
Illinois,Peoria,17,143,2023-05-14,53,Moderate,PM2.5
Illinois,Rock Island,17,161,2023-05-14,44,Good,PM2.5
Illinois,Will,17,197,2023-05-14,45,Good,PM2.5
Indiana,Henry,18,65,2023-05-14,43,Good,PM2.5
Indiana,Lake,18,89,2023-05-14,55,Moderate,PM2.5
Indiana,Marion,18,97,2023-05-14,47,Good,PM2.5
Indiana,Monroe,18,105,2023-05-14,40,Good,PM2.5
Indiana,Tippecanoe,18,157,2023-05-14,33,Good,PM2.5
Indiana,Whitley,18,183,2023-05-14,36,Good,PM2.5
Iowa,Black Hawk,19,13,2023-05-14,39,Good,PM2.5
Iowa,Clinton,19,45,2023-05-14,38,Good,PM2.5
Iowa,Johnson,19,103,2023-05-14,48,Good,PM2.5
Iowa,Muscatine,19,139,2023-05-14,52,Moderate,PM2.5
Iowa,Polk,19,153,2023-05-14,56,Moderate,PM2.5
Iowa,Scott,19,163,2023-05-14,44,Good,PM2.5
Iowa,Van Buren,19,177,2023-05-14,60,Moderate,PM2.5
Kansas,Neosho,20,133,2023-05-14,37,Good,PM2.5
Kansas,Trego,20,195,2023-05-14,30,Good,PM2.5
Kentucky,Bell,21,13,2023-05-14,39,Good,PM2.5
Kentucky,Perry,21,193,2023-05-14,43,Good,PM2.5
Kentucky,Pike,21,195,2023-05-14,27,Good,PM2.5
Louisiana,Bossier,22,15,2023-05-14,41,Good,PM2.5
Louisiana,Calcasieu,22,19,2023-05-14,39,Good,PM2.5
Louisiana,Jefferson,22,51,2023-05-14,44,Good,PM2.5
Louisiana,Lafourche,22,57,2023-05-14,48,Good,PM2.5
Louisiana,Livingston,22,63,2023-05-14,57,Moderate,PM2.5
Louisiana,Orleans,22,71,2023-05-14,33,Good,PM2.5
Louisiana,St. Bernard,22,87,2023-05-14,54,Moderate,PM2.5
Maryland,Howard,24,27,2023-05-14,35,Good,PM2.5
Massachusetts,Essex,25,9,2023-05-14,42,Good,PM2.5
Michigan,Bay,26,17,2023-05-14,27,Good,PM2.5
Michigan,Wayne,26,163,2023-05-14,46,Good,PM2.5
Minnesota,Beltrami,27,7,2023-05-14,9,Good,PM2.5
Minnesota,Carlton,27,17,2023-05-14,22,Good,PM2.5
Minnesota,Cass,27,21,2023-05-14,26,Good,PM2.5
Minnesota,Cook,27,31,2023-05-14,3,Good,PM2.5
Minnesota,Dakota,27,37,2023-05-14,36,Good,PM2.5
Minnesota,Lake,27,75,2023-05-14,22,Good,PM2.5
Minnesota,Ramsey,27,123,2023-05-14,37,Good,PM2.5
Mississippi,Bolivar,28,11,2023-05-14,55,Moderate,PM2.5
Mississippi,DeSoto,28,33,2023-05-14,53,Moderate,PM2.5
Mississippi,Forrest,28,35,2023-05-14,55,Moderate,PM2.5
Mississippi,Hinds,28,49,2023-05-14,54,Moderate,PM2.5
Missouri,Buchanan,29,21,2023-05-14,42,Good,PM2.5
Missouri,Greene,29,77,2023-05-14,34,Good,PM2.5
Missouri,St. Louis City,29,510,2023-05-14,53,Moderate,PM2.5
Montana,Beaverhead,30,1,2023-05-14,5,Good,PM2.5
Montana,Cascade,30,13,2023-05-14,36,Good,PM2.5
Montana,Glacier,30,35,2023-05-14,12,Good,PM2.5
Montana,Lincoln,30,53,2023-05-14,10,Good,PM2.5
Montana,Powder River,30,75,2023-05-14,66,Moderate,PM2.5
Montana,Ravalli,30,81,2023-05-14,9,Good,PM2.5
Montana,Silver Bow,30,93,2023-05-14,7,Good,PM2.5
Montana,Yellowstone,30,111,2023-05-14,20,Good,PM2.5
Nebraska,Douglas,31,55,2023-05-14,44,Good,PM2.5
Nebraska,Gage,31,67,2023-05-14,43,Good,PM2.5
Nebraska,Hall,31,79,2023-05-14,15,Good,PM2.5
Nebraska,Sarpy,31,153,2023-05-14,55,Moderate,PM2.5
Nebraska,Scotts Bluff,31,157,2023-05-14,3,Good,PM2.5
Nebraska,Washington,31,177,2023-05-14,32,Good,PM2.5
Nevada,Douglas,32,5,2023-05-14,27,Good,PM2.5
New Jersey,Atlantic,34,1,2023-05-14,29,Good,PM2.5
New Jersey,Hudson,34,17,2023-05-14,45,Good,PM2.5
New Jersey,Union,34,39,2023-05-14,57,Moderate,PM2.5
New Mexico,Bernalillo,35,1,2023-05-14,57,Moderate,PM2.5
New Mexico,Taos,35,55,2023-05-14,5,Good,PM2.5
New York,Kings,36,47,2023-05-14,36,Good,PM2.5
New York,Nassau,36,59,2023-05-14,19,Good,PM2.5
New York,Orange,36,71,2023-05-14,17,Good,PM2.5
North Carolina,Catawba,37,35,2023-05-14,30,Good,PM2.5
North Carolina,Cumberland,37,51,2023-05-14,48,Good,PM2.5
North Carolina,Davidson,37,57,2023-05-14,36,Good,PM2.5
North Carolina,Johnston,37,101,2023-05-14,53,Moderate,PM2.5
North Carolina,Mitchell,37,121,2023-05-14,26,Good,PM2.5
North Carolina,Montgomery,37,123,2023-05-14,40,Good,PM2.5
North Carolina,New Hanover,37,129,2023-05-14,59,Moderate,PM2.5
North Carolina,Northampton,37,131,2023-05-14,36,Good,PM2.5
North Carolina,Wake,37,183,2023-05-14,48,Good,PM2.5
North Dakota,McKenzie,38,53,2023-05-14,30,Good,PM2.5
Ohio,Butler,39,17,2023-05-14,52,Moderate,PM2.5
Ohio,Scioto,39,145,2023-05-14,47,Good,PM2.5
Oklahoma,Cleveland,40,27,2023-05-14,32,Good,PM2.5
Oklahoma,Kay,40,71,2023-05-14,17,Good,PM2.5
Oklahoma,Oklahoma,40,109,2023-05-14,30,Good,PM2.5
Oklahoma,Pittsburg,40,121,2023-05-14,28,Good,PM2.5
Oregon,Baker,41,1,2023-05-14,14,Good,PM2.5
Oregon,Crook,41,13,2023-05-14,14,Good,PM2.5
Oregon,Deschutes,41,17,2023-05-14,81,Moderate,PM2.5
Oregon,Grant,41,23,2023-05-14,12,Good,PM2.5
Oregon,Harney,41,25,2023-05-14,12,Good,PM2.5
Oregon,Jefferson,41,31,2023-05-14,16,Good,PM2.5
Oregon,Josephine,41,33,2023-05-14,23,Good,PM2.5
Oregon,Klamath,41,35,2023-05-14,8,Good,PM2.5
Oregon,Lake,41,37,2023-05-14,9,Good,PM2.5
Oregon,Linn,41,43,2023-05-14,18,Good,PM2.5
Oregon,Union,41,61,2023-05-14,12,Good,PM2.5
Oregon,Wallowa,41,63,2023-05-14,12,Good,PM2.5
Oregon,Wasco,41,65,2023-05-14,17,Good,PM2.5
Pennsylvania,Allegheny,42,3,2023-05-14,48,Good,PM2.5
Pennsylvania,Beaver,42,7,2023-05-14,60,Moderate,PM2.5
Pennsylvania,Cumberland,42,41,2023-05-14,35,Good,PM2.5
Pennsylvania,Delaware,42,45,2023-05-14,53,Moderate,PM2.5
Pennsylvania,Indiana,42,63,2023-05-14,40,Good,PM2.5
Pennsylvania,Lancaster,42,71,2023-05-14,60,Moderate,PM2.5
Pennsylvania,Washington,42,125,2023-05-14,55,Moderate,PM2.5
Puerto Rico,Mayagnez,72,97,2023-05-14,23,Good,PM2.5
South Carolina,Charleston,45,19,2023-05-14,47,Good,PM2.5
South Carolina,Chesterfield,45,25,2023-05-14,38,Good,PM2.5
South Carolina,Edgefield,45,37,2023-05-14,40,Good,PM2.5
South Carolina,Florence,45,41,2023-05-14,51,Moderate,PM2.5
South Carolina,Greenville,45,45,2023-05-14,52,Moderate,PM2.5
South Carolina,Horry,45,51,2023-05-14,54,Moderate,PM2.5
South Carolina,Lexington,45,63,2023-05-14,38,Good,PM2.5
South Carolina,Richland,45,79,2023-05-14,42,Good,PM2.5
South Carolina,Spartanburg,45,83,2023-05-14,43,Good,PM2.5
South Dakota,Brown,46,13,2023-05-14,19,Good,PM2.5
South Dakota,Clay,46,27,2023-05-14,17,Good,PM2.5
South Dakota,Hughes,46,65,2023-05-14,20,Good,PM2.5
South Dakota,Pennington,46,103,2023-05-14,34,Good,PM2.5
Tennessee,Davidson,47,37,2023-05-14,43,Good,PM2.5
Tennessee,Dyer,47,45,2023-05-14,36,Good,PM2.5
Tennessee,Hamilton,47,65,2023-05-14,39,Good,PM2.5
Tennessee,Knox,47,93,2023-05-14,46,Good,PM2.5
Tennessee,Lawrence,47,99,2023-05-14,33,Good,PM2.5
Tennessee,Loudon,47,105,2023-05-14,40,Good,PM2.5
Tennessee,Madison,47,113,2023-05-14,42,Good,PM2.5
Tennessee,Maury,47,119,2023-05-14,23,Good,PM2.5
Tennessee,McMinn,47,107,2023-05-14,42,Good,PM2.5
Tennessee,Montgomery,47,125,2023-05-14,30,Good,PM2.5
Tennessee,Putnam,47,141,2023-05-14,35,Good,PM2.5
Tennessee,Roane,47,145,2023-05-14,35,Good,PM2.5
Texas,Atascosa,48,13,2023-05-14,23,Good,PM2.5
Texas,Dallas,48,113,2023-05-14,33,Good,PM2.5
Texas,Ector,48,135,2023-05-14,10,Good,PM2.5
Texas,Galveston,48,167,2023-05-14,50,Good,PM2.5
Texas,Harris,48,201,2023-05-14,44,Good,PM2.5
Texas,Harrison,48,203,2023-05-14,30,Good,PM2.5
Texas,Hidalgo,48,215,2023-05-14,22,Good,PM2.5
Texas,Jefferson,48,245,2023-05-14,38,Good,PM2.5
Texas,Lubbock,48,303,2023-05-14,5,Good,PM2.5
Texas,Maverick,48,323,2023-05-14,23,Good,PM2.5
Texas,McLennan,48,309,2023-05-14,35,Good,PM2.5
Texas,Orange,48,361,2023-05-14,29,Good,PM2.5
Texas,Potter,48,375,2023-05-14,13,Good,PM2.5
Texas,Tarrant,48,439,2023-05-14,51,Moderate,PM2.5
Vermont,Rutland,50,21,2023-05-14,16,Good,PM2.5
Virginia,Charles,51,36,2023-05-14,43,Good,PM2.5
Virginia,Hampton City,51,650,2023-05-14,46,Good,PM2.5
Virginia,Richmond City,51,760,2023-05-14,45,Good,PM2.5
Virginia,Virginia Beach City,51,810,2023-05-14,45,Good,PM2.5
Washington,Adams,53,1,2023-05-14,13,Good,PM2.5
Washington,Asotin,53,3,2023-05-14,10,Good,PM2.5
Washington,Chelan,53,7,2023-05-14,25,Good,PM2.5
Washington,Cowlitz,53,15,2023-05-14,19,Good,PM2.5
Washington,Franklin,53,21,2023-05-14,10,Good,PM2.5
Washington,Garfield,53,23,2023-05-14,5,Good,PM2.5
Washington,Grant,53,25,2023-05-14,18,Good,PM2.5
Washington,Grays Harbor,53,27,2023-05-14,27,Good,PM2.5
Washington,Jefferson,53,31,2023-05-14,26,Good,PM2.5
Washington,Kitsap,53,35,2023-05-14,13,Good,PM2.5
Washington,Kittitas,53,37,2023-05-14,17,Good,PM2.5
Washington,Lewis,53,41,2023-05-14,22,Good,PM2.5
Washington,Mason,53,45,2023-05-14,24,Good,PM2.5
Washington,Okanogan,53,47,2023-05-14,28,Good,PM2.5
Washington,Skagit,53,57,2023-05-14,36,Good,PM2.5
Washington,Snohomish,53,61,2023-05-14,49,Good,PM2.5
Washington,Stevens,53,65,2023-05-14,20,Good,PM2.5
Washington,Whitman,53,75,2023-05-14,13,Good,PM2.5
West Virginia,Marshall,54,51,2023-05-14,39,Good,PM2.5
Wisconsin,Dane,55,25,2023-05-14,33,Good,PM2.5
Wisconsin,Grant,55,43,2023-05-14,32,Good,PM2.5
Wisconsin,Jackson,55,53,2023-05-14,20,Good,PM2.5
Wisconsin,Monroe,55,81,2023-05-14,22,Good,PM2.5
Wyoming,Park,56,29,2023-05-14,2,Good,PM2.5
Alabama,Clay,1,27,2023-05-13,32,Good,PM2.5
Alabama,Etowah,1,55,2023-05-13,40,Good,PM2.5
Alabama,Morgan,1,103,2023-05-13,11,Good,PM2.5
Alaska,Juneau ,2,110,2023-05-13,11,Good,PM2.5
Arizona,Santa Cruz,4,23,2023-05-13,34,Good,PM2.5
Arkansas,Pulaski,5,119,2023-05-13,53,Moderate,PM2.5
California,Colusa,6,11,2023-05-13,50,Good,PM2.5
California,Contra Costa,6,13,2023-05-13,51,Moderate,PM2.5
California,Kern,6,29,2023-05-13,62,Moderate,PM2.5
California,Mono,6,51,2023-05-13,17,Good,PM2.5
California,Plumas,6,63,2023-05-13,13,Good,PM2.5
California,San Francisco,6,75,2023-05-13,28,Good,PM2.5
California,San Mateo,6,81,2023-05-13,49,Good,PM2.5
California,Santa Barbara,6,83,2023-05-13,49,Good,PM2.5
California,Trinity,6,105,2023-05-13,21,Good,PM2.5
California,Ventura,6,111,2023-05-13,52,Moderate,PM2.5
Colorado,Boulder,8,13,2023-05-13,11,Good,PM2.5
Colorado,Douglas,8,35,2023-05-13,15,Good,PM2.5
Colorado,La Plata,8,67,2023-05-13,81,Moderate,PM2.5
District Of Columbia,District of Columbia,11,1,2023-05-13,56,Moderate,PM2.5
Florida,Bay,12,5,2023-05-13,38,Good,PM2.5
Florida,Broward,12,11,2023-05-13,59,Moderate,PM2.5
Florida,Citrus,12,17,2023-05-13,27,Good,PM2.5
Florida,Hamilton,12,47,2023-05-13,31,Good,PM2.5
Florida,Miami-Dade,12,86,2023-05-13,50,Good,PM2.5
Florida,Pinellas,12,103,2023-05-13,60,Moderate,PM2.5
Florida,Wakulla,12,129,2023-05-13,48,Good,PM2.5
Georgia,Bibb,13,21,2023-05-13,43,Good,PM2.5
Georgia,Dougherty,13,95,2023-05-13,41,Good,PM2.5
Georgia,Floyd,13,115,2023-05-13,53,Moderate,PM2.5
Georgia,Hall,13,139,2023-05-13,52,Moderate,PM2.5
Georgia,Houston,13,153,2023-05-13,45,Good,PM2.5
Georgia,Lowndes,13,185,2023-05-13,36,Good,PM2.5
Georgia,Muscogee,13,215,2023-05-13,43,Good,PM2.5
Georgia,Walker,13,295,2023-05-13,40,Good,PM2.5
Georgia,Washington,13,303,2023-05-13,36,Good,PM2.5
Hawaii,Hawaii,15,1,2023-05-13,14,Good,PM2.5
Idaho,Benewah,16,9,2023-05-13,23,Good,PM2.5
Idaho,Blaine,16,13,2023-05-13,9,Good,PM2.5
Idaho,Boise,16,15,2023-05-13,18,Good,PM2.5
Idaho,Bonner,16,17,2023-05-13,22,Good,PM2.5
Idaho,Canyon,16,27,2023-05-13,23,Good,PM2.5
Idaho,Franklin,16,41,2023-05-13,3,Good,PM2.5
Idaho,Kootenai,16,55,2023-05-13,21,Good,PM2.5
Idaho,Latah,16,57,2023-05-13,12,Good,PM2.5
Idaho,Lemhi,16,59,2023-05-13,11,Good,PM2.5
Idaho,Nez Perce,16,69,2023-05-13,22,Good,PM2.5
Idaho,Shoshone,16,79,2023-05-13,23,Good,PM2.5
Idaho,Twin Falls,16,83,2023-05-13,13,Good,PM2.5
Idaho,Valley,16,85,2023-05-13,10,Good,PM2.5
Illinois,Cook,17,31,2023-05-13,74,Moderate,PM2.5
Illinois,DuPage,17,43,2023-05-13,60,Moderate,PM2.5
Illinois,Peoria,17,143,2023-05-13,52,Moderate,PM2.5
Illinois,Rock Island,17,161,2023-05-13,58,Moderate,PM2.5
Illinois,Saint Clair,17,163,2023-05-13,38,Good,PM2.5
Illinois,Sangamon,17,167,2023-05-13,48,Good,PM2.5
Illinois,Will,17,197,2023-05-13,72,Moderate,PM2.5
Indiana,Clark,18,19,2023-05-13,41,Good,PM2.5
Indiana,Elkhart,18,39,2023-05-13,48,Good,PM2.5
Indiana,Greene,18,55,2023-05-13,46,Good,PM2.5
Indiana,Henry,18,65,2023-05-13,43,Good,PM2.5
Indiana,Lake,18,89,2023-05-13,79,Moderate,PM2.5
Indiana,Marion,18,97,2023-05-13,46,Good,PM2.5
Indiana,Monroe,18,105,2023-05-13,40,Good,PM2.5
Indiana,Porter,18,127,2023-05-13,64,Moderate,PM2.5
Indiana,St. Joseph,18,141,2023-05-13,54,Moderate,PM2.5
Indiana,Tippecanoe,18,157,2023-05-13,42,Good,PM2.5
Indiana,Vanderburgh,18,163,2023-05-13,46,Good,PM2.5
Indiana,Vigo,18,167,2023-05-13,43,Good,PM2.5
Indiana,Whitley,18,183,2023-05-13,52,Moderate,PM2.5
Iowa,Black Hawk,19,13,2023-05-13,54,Moderate,PM2.5
Iowa,Clinton,19,45,2023-05-13,55,Moderate,PM2.5
Iowa,Johnson,19,103,2023-05-13,60,Moderate,PM2.5
Iowa,Linn,19,113,2023-05-13,59,Moderate,PM2.5
Iowa,Muscatine,19,139,2023-05-13,64,Moderate,PM2.5
Iowa,Palo Alto,19,147,2023-05-13,49,Good,PM2.5
Iowa,Polk,19,153,2023-05-13,52,Moderate,PM2.5
Iowa,Scott,19,163,2023-05-13,55,Moderate,PM2.5
Iowa,Van Buren,19,177,2023-05-13,52,Moderate,PM2.5
Kentucky,Pike,21,195,2023-05-13,25,Good,PM2.5
Louisiana,Bossier,22,15,2023-05-13,48,Good,PM2.5
Louisiana,Calcasieu,22,19,2023-05-13,43,Good,PM2.5
Louisiana,Jefferson,22,51,2023-05-13,41,Good,PM2.5
Louisiana,Lafourche,22,57,2023-05-13,48,Good,PM2.5
Louisiana,Livingston,22,63,2023-05-13,53,Moderate,PM2.5
Louisiana,Orleans,22,71,2023-05-13,30,Good,PM2.5
Louisiana,St. Bernard,22,87,2023-05-13,43,Good,PM2.5
Maryland,Baltimore,24,5,2023-05-13,52,Moderate,PM2.5
Maryland,Baltimore (City),24,510,2023-05-13,56,Moderate,PM2.5
Maryland,Cecil,24,15,2023-05-13,55,Moderate,PM2.5
Maryland,Harford,24,25,2023-05-13,47,Good,PM2.5
Maryland,Howard,24,27,2023-05-13,53,Moderate,PM2.5
Maryland,Kent,24,29,2023-05-13,43,Good,PM2.5
Maryland,Montgomery,24,31,2023-05-13,44,Good,PM2.5
Maryland,Prince George's,24,33,2023-05-13,45,Good,PM2.5
Maryland,Washington,24,43,2023-05-13,52,Moderate,PM2.5
Massachusetts,Essex,25,9,2023-05-13,62,Moderate,PM2.5
Massachusetts,Hampden,25,13,2023-05-13,47,Good,PM2.5
Michigan,Allegan,26,5,2023-05-13,50,Good,PM2.5
Michigan,Bay,26,17,2023-05-13,37,Good,PM2.5
Michigan,Genesee,26,49,2023-05-13,51,Moderate,PM2.5
Michigan,Ingham,26,65,2023-05-13,54,Moderate,PM2.5
Michigan,Kalamazoo,26,77,2023-05-13,68,Moderate,PM2.5
Michigan,Kent,26,81,2023-05-13,50,Good,PM2.5
Michigan,Lenawee,26,91,2023-05-13,58,Moderate,PM2.5
Michigan,Macomb,26,99,2023-05-13,45,Good,PM2.5
Michigan,Missaukee,26,113,2023-05-13,45,Good,PM2.5
Michigan,Ottawa,26,139,2023-05-13,50,Good,PM2.5
Michigan,St. Clair,26,147,2023-05-13,51,Moderate,PM2.5
Michigan,Washtenaw,26,161,2023-05-13,58,Moderate,PM2.5
Michigan,Wayne,26,163,2023-05-13,69,Moderate,PM2.5
Minnesota,Beltrami,27,7,2023-05-13,13,Good,PM2.5
Minnesota,Carlton,27,17,2023-05-13,34,Good,PM2.5
Minnesota,Cass,27,21,2023-05-13,24,Good,PM2.5
Minnesota,Cook,27,31,2023-05-13,14,Good,PM2.5
Minnesota,Dakota,27,37,2023-05-13,39,Good,PM2.5
Minnesota,Lake,27,75,2023-05-13,29,Good,PM2.5
Minnesota,Ramsey,27,123,2023-05-13,36,Good,PM2.5
Mississippi,Bolivar,28,11,2023-05-13,45,Good,PM2.5
Mississippi,DeSoto,28,33,2023-05-13,48,Good,PM2.5
Mississippi,Forrest,28,35,2023-05-13,36,Good,PM2.5
Missouri,Buchanan,29,21,2023-05-13,34,Good,PM2.5
Missouri,Jefferson,29,99,2023-05-13,37,Good,PM2.5
Missouri,St. Louis City,29,510,2023-05-13,49,Good,PM2.5
Montana,Beaverhead,30,1,2023-05-13,13,Good,PM2.5
Montana,Cascade,30,13,2023-05-13,44,Good,PM2.5
Montana,Gallatin,30,31,2023-05-13,13,Good,PM2.5
Montana,Glacier,30,35,2023-05-13,10,Good,PM2.5
Montana,Lincoln,30,53,2023-05-13,28,Good,PM2.5
Montana,Ravalli,30,81,2023-05-13,16,Good,PM2.5
Montana,Sanders,30,89,2023-05-13,20,Good,PM2.5
Montana,Silver Bow,30,93,2023-05-13,10,Good,PM2.5
Montana,Yellowstone,30,111,2023-05-13,22,Good,PM2.5
Nebraska,Gage,31,67,2023-05-13,10,Good,PM2.5
Nebraska,Hall,31,79,2023-05-13,18,Good,PM2.5
Nebraska,Sarpy,31,153,2023-05-13,20,Good,PM2.5
Nebraska,Scotts Bluff,31,157,2023-05-13,0,Good,PM2.5
Nebraska,Washington,31,177,2023-05-13,13,Good,PM2.5
Nevada,Douglas,32,5,2023-05-13,16,Good,PM2.5
New Jersey,Atlantic,34,1,2023-05-13,54,Moderate,PM2.5
New Jersey,Camden,34,7,2023-05-13,63,Moderate,PM2.5
New Jersey,Cumberland,34,11,2023-05-13,56,Moderate,PM2.5
New Jersey,Hudson,34,17,2023-05-13,49,Good,PM2.5
New Jersey,Hunterdon,34,19,2023-05-13,56,Moderate,PM2.5
New Jersey,Mercer,34,21,2023-05-13,66,Moderate,PM2.5
New Jersey,Middlesex,34,23,2023-05-13,63,Moderate,PM2.5
New Jersey,Ocean,34,29,2023-05-13,58,Moderate,PM2.5
New Jersey,Union,34,39,2023-05-13,66,Moderate,PM2.5
New Jersey,Warren,34,41,2023-05-13,35,Good,PM2.5
New Mexico,Lea,35,25,2023-05-13,51,Moderate,PM2.5
New Mexico,Taos,35,55,2023-05-13,14,Good,PM2.5
New York,Bronx,36,5,2023-05-13,52,Moderate,PM2.5
New York,Erie,36,29,2023-05-13,55,Moderate,PM2.5
New York,Kings,36,47,2023-05-13,55,Moderate,PM2.5
New York,Nassau,36,59,2023-05-13,46,Good,PM2.5
New York,Orange,36,71,2023-05-13,30,Good,PM2.5
New York,Richmond,36,85,2023-05-13,47,Good,PM2.5
North Carolina,Catawba,37,35,2023-05-13,33,Good,PM2.5
North Carolina,Davidson,37,57,2023-05-13,42,Good,PM2.5
North Carolina,Forsyth,37,67,2023-05-13,52,Moderate,PM2.5
North Carolina,Guilford,37,81,2023-05-13,49,Good,PM2.5
North Carolina,Johnston,37,101,2023-05-13,53,Moderate,PM2.5
North Carolina,Mitchell,37,121,2023-05-13,25,Good,PM2.5
North Carolina,Montgomery,37,123,2023-05-13,49,Good,PM2.5
North Carolina,New Hanover,37,129,2023-05-13,58,Moderate,PM2.5
North Carolina,Northampton,37,131,2023-05-13,44,Good,PM2.5
North Carolina,Pitt,37,147,2023-05-13,52,Moderate,PM2.5
North Carolina,Rowan,37,159,2023-05-13,40,Good,PM2.5
North Carolina,Wake,37,183,2023-05-13,56,Moderate,PM2.5
North Dakota,Burke,38,13,2023-05-13,54,Moderate,PM2.5
North Dakota,Cass,38,17,2023-05-13,51,Moderate,PM2.5
North Dakota,McKenzie,38,53,2023-05-13,33,Good,PM2.5
North Dakota,Mercer,38,57,2023-05-13,35,Good,PM2.5
North Dakota,Oliver,38,65,2023-05-13,47,Good,PM2.5
North Dakota,Ward,38,101,2023-05-13,30,Good,PM2.5
Ohio,Butler,39,17,2023-05-13,46,Good,PM2.5
Ohio,Cuyahoga,39,35,2023-05-13,57,Moderate,PM2.5
Ohio,Jefferson,39,81,2023-05-13,58,Moderate,PM2.5
Ohio,Scioto,39,145,2023-05-13,37,Good,PM2.5
Ohio,Stark,39,151,2023-05-13,69,Moderate,PM2.5
Oklahoma,Kay,40,71,2023-05-13,23,Good,PM2.5
Oregon,Baker,41,1,2023-05-13,19,Good,PM2.5
Oregon,Clackamas,41,5,2023-05-13,17,Good,PM2.5
Oregon,Crook,41,13,2023-05-13,24,Good,PM2.5
Oregon,Deschutes,41,17,2023-05-13,107,Unhealthy for Sensitive Groups,PM2.5
Oregon,Grant,41,23,2023-05-13,16,Good,PM2.5
Oregon,Harney,41,25,2023-05-13,20,Good,PM2.5
Oregon,Jefferson,41,31,2023-05-13,20,Good,PM2.5
Oregon,Josephine,41,33,2023-05-13,31,Good,PM2.5
Oregon,Klamath,41,35,2023-05-13,15,Good,PM2.5
Oregon,Lake,41,37,2023-05-13,17,Good,PM2.5
Oregon,Linn,41,43,2023-05-13,20,Good,PM2.5
Oregon,Union,41,61,2023-05-13,16,Good,PM2.5
Oregon,Wallowa,41,63,2023-05-13,14,Good,PM2.5
Oregon,Wasco,41,65,2023-05-13,19,Good,PM2.5
Pennsylvania,Adams,42,1,2023-05-13,55,Moderate,PM2.5
Pennsylvania,Allegheny,42,3,2023-05-13,82,Moderate,PM2.5
Pennsylvania,Armstrong,42,5,2023-05-13,54,Moderate,PM2.5
Pennsylvania,Beaver,42,7,2023-05-13,85,Moderate,PM2.5
Pennsylvania,Berks,42,11,2023-05-13,61,Moderate,PM2.5
Pennsylvania,Blair,42,13,2023-05-13,52,Moderate,PM2.5
Pennsylvania,Cambria,42,21,2023-05-13,56,Moderate,PM2.5
Pennsylvania,Centre,42,27,2023-05-13,47,Good,PM2.5
Pennsylvania,Chester,42,29,2023-05-13,65,Moderate,PM2.5
Pennsylvania,Cumberland,42,41,2023-05-13,59,Moderate,PM2.5
Pennsylvania,Dauphin,42,43,2023-05-13,64,Moderate,PM2.5
Pennsylvania,Delaware,42,45,2023-05-13,62,Moderate,PM2.5
Pennsylvania,Erie,42,49,2023-05-13,53,Moderate,PM2.5
Pennsylvania,Indiana,42,63,2023-05-13,56,Moderate,PM2.5
Pennsylvania,Lancaster,42,71,2023-05-13,85,Moderate,PM2.5
Pennsylvania,Lebanon,42,75,2023-05-13,63,Moderate,PM2.5
Pennsylvania,Lehigh,42,77,2023-05-13,52,Moderate,PM2.5
Pennsylvania,Montgomery,42,91,2023-05-13,61,Moderate,PM2.5
Pennsylvania,Northampton,42,95,2023-05-13,54,Moderate,PM2.5
Pennsylvania,Philadelphia,42,101,2023-05-13,75,Moderate,PM2.5
Pennsylvania,Washington,42,125,2023-05-13,62,Moderate,PM2.5
Pennsylvania,York,42,133,2023-05-13,60,Moderate,PM2.5
Puerto Rico,Mayagnez,72,97,2023-05-13,23,Good,PM2.5
South Carolina,Charleston,45,19,2023-05-13,60,Moderate,PM2.5
South Carolina,Chesterfield,45,25,2023-05-13,54,Moderate,PM2.5
South Carolina,Florence,45,41,2023-05-13,62,Moderate,PM2.5
South Carolina,Greenville,45,45,2023-05-13,54,Moderate,PM2.5
South Carolina,Horry,45,51,2023-05-13,63,Moderate,PM2.5
South Carolina,Lexington,45,63,2023-05-13,38,Good,PM2.5
South Carolina,York,45,91,2023-05-13,35,Good,PM2.5
South Dakota,Brown,46,13,2023-05-13,28,Good,PM2.5
South Dakota,Clay,46,27,2023-05-13,20,Good,PM2.5
South Dakota,Hughes,46,65,2023-05-13,17,Good,PM2.5
Tennessee,Davidson,47,37,2023-05-13,33,Good,PM2.5
Tennessee,Dyer,47,45,2023-05-13,22,Good,PM2.5
Tennessee,Knox,47,93,2023-05-13,41,Good,PM2.5
Tennessee,Lawrence,47,99,2023-05-13,21,Good,PM2.5
Tennessee,Loudon,47,105,2023-05-13,43,Good,PM2.5
